Num epochs: 2100
('movie_clip_A_presentations', 42.0, 106.35176247860656, 108.35345247860656)
('movie_clip_A_presentations', 43.0, 108.35345247860656, 110.35514247860657)
('gray_presentations', 44.0, 110.35514247860657, 112.35681247860654)
('movie_clip_B_presentations', 45.0, 112.35681247860654, 114.35853247860656)
('gray_presentations', 46.0, 114.35853247860656, 116.36019247860656)
('movie_clip_B_presentations', 47.0, 116.36019247860656, 118.36192247860654)
('movie_clip_A_presentations', 48.0, 118.36192247860654, 120.36362247860654)
('movie_clip_B_presentations', 49.0, 120.36362247860654, 122.36531247860654)
('movie_clip_B_presentations', 50.0, 122.36531247860654, 124.36698247860656)
('movie_clip_B_presentations', 51.0, 124.36698247860656, 126.36869247860656)
('movie_clip_C_presentations', 52.0, 126.36869247860656, 128.37035247860655)
('gray_presentations', 53.0, 128.37035247860655, 130.37204247860657)
('movie_clip_A_presentations', 54.0, 130.37204247860657, 132.37376247860655)
('movie_clip_C_presentations', 55.0, 132.37376247860655, 134.37543247860654)
('movie_clip_A_presentations', 56.0, 134.37543247860654, 136.37712247860654)
('movie_clip_B_presentations', 57.0, 136.37712247860654, 138.37882247860654)
('movie_clip_C_presentations', 58.0, 138.37882247860654, 140.38052247860654)
('movie_clip_B_presentations', 59.0, 140.38052247860654, 142.38221247860653)
('gray_presentations', 60.0, 142.38221247860653, 144.38388247860655)
('movie_clip_C_presentations', 61.0, 144.38388247860655, 146.38560247860656)
('movie_clip_B_presentations', 62.0, 146.38560247860656, 148.38728247860655)
('movie_clip_A_presentations', 63.0, 148.38728247860655, 150.38897247860655)
('movie_clip_A_presentations', 64.0, 150.38897247860655, 152.39068247860655)
('movie_clip_A_presentations', 65.0, 152.39068247860655, 154.39234247860654)
('gray_presentations', 66.0, 154.39234247860654, 156.39402247860656)
('movie_clip_C_presentations', 67.0, 156.39402247860656, 158.39572247860656)
('movie_clip_A_presentations', 68.0, 158.39572247860656, 160.39743247860653)
('movie_clip_B_presentations', 69.0, 160.39743247860653, 162.39913247860653)
('movie_clip_C_presentations', 70.0, 162.39913247860653, 164.40082247860656)
('movie_clip_B_presentations', 71.0, 164.40082247860656, 166.40249247860655)
('gray_presentations', 72.0, 166.40249247860655, 168.40415247860653)
('gray_presentations', 73.0, 168.40415247860653, 170.40585247860653)
('movie_clip_C_presentations', 74.0, 170.40585247860653, 172.40757247860654)
('movie_clip_A_presentations', 75.0, 172.40757247860654, 174.40926247860654)
('movie_clip_C_presentations', 76.0, 174.40926247860654, 176.41095247860653)
('movie_clip_B_presentations', 77.0, 176.41095247860653, 178.41265247860656)
('movie_clip_A_presentations', 78.0, 178.41265247860656, 180.4143624786065)
('movie_clip_A_presentations', 79.0, 180.4143624786065, 182.41604247860656)
('movie_clip_C_presentations', 80.0, 182.41604247860656, 184.41772247860652)
('movie_clip_C_presentations', 81.0, 184.41772247860652, 186.41942247860652)
('movie_clip_A_presentations', 82.0, 186.41942247860652, 188.42111247860652)
('gray_presentations', 83.0, 188.42111247860652, 190.42276247860656)
('gray_presentations', 84.0, 190.42276247860656, 192.4244824786065)
('movie_clip_C_presentations', 85.0, 192.4244824786065, 194.4261824786065)
('movie_clip_A_presentations', 86.0, 194.4261824786065, 196.4278824786065)
('movie_clip_B_presentations', 87.0, 196.4278824786065, 198.42957247860656)
('movie_clip_B_presentations', 88.0, 198.42957247860656, 200.43126247860656)
('gray_presentations', 89.0, 200.43126247860656, 202.4329124786065)
('gray_presentations', 90.0, 202.4329124786065, 204.4346124786065)
('movie_clip_C_presentations', 91.0, 204.4346124786065, 206.43633247860652)
('movie_clip_A_presentations', 92.0, 206.43633247860652, 208.4380124786065)
('movie_clip_B_presentations', 93.0, 208.4380124786065, 210.43973247860652)
('movie_clip_A_presentations', 94.0, 210.43973247860652, 212.44140247860653)
('movie_clip_B_presentations', 95.0, 212.44140247860653, 214.4431124786065)
('gray_presentations', 96.0, 214.4431124786065, 216.44475247860652)
('gray_presentations', 97.0, 216.44475247860652, 218.44646247860652)
('movie_clip_C_presentations', 98.0, 218.44646247860652, 220.44817247860652)
('gray_presentations', 99.0, 220.44817247860652, 222.4498224786065)
('gray_presentations', 100.0, 222.4498224786065, 224.4515324786065)
('movie_clip_A_presentations', 101.0, 224.4515324786065, 226.4532424786065)
('gray_presentations', 102.0, 226.4532424786065, 228.45490247860656)
('gray_presentations', 103.0, 228.45490247860656, 230.45661247860656)
('movie_clip_A_presentations', 104.0, 230.45661247860656, 232.4583324786065)
('movie_clip_C_presentations', 105.0, 232.4583324786065, 234.4600324786065)
('movie_clip_A_presentations', 106.0, 234.4600324786065, 236.46171247860656)
('movie_clip_C_presentations', 107.0, 236.46171247860656, 238.46341247860656)
('movie_clip_B_presentations', 108.0, 238.46341247860656, 240.46510247860652)
('movie_clip_C_presentations', 109.0, 240.46510247860652, 242.46678247860652)
('movie_clip_B_presentations', 110.0, 242.46678247860652, 244.46848247860652)
('movie_clip_B_presentations', 111.0, 244.46848247860652, 246.4701624786065)
('gray_presentations', 112.0, 246.4701624786065, 248.47183247860656)
('movie_clip_C_presentations', 113.0, 248.47183247860656, 250.4735624786065)
('movie_clip_B_presentations', 114.0, 250.4735624786065, 252.4752524786065)
('movie_clip_B_presentations', 115.0, 252.4752524786065, 254.47694247860656)
('gray_presentations', 116.0, 254.47694247860656, 256.4786024786066)
('movie_clip_A_presentations', 117.0, 256.4786024786066, 258.48033247860656)
('movie_clip_A_presentations', 118.0, 258.48033247860656, 260.48200247860655)
('gray_presentations', 119.0, 260.48200247860655, 262.48366247860656)
('movie_clip_B_presentations', 120.0, 262.48366247860656, 264.48538247860654)
('gray_presentations', 121.0, 264.48538247860654, 266.48706247860656)
('movie_clip_B_presentations', 122.0, 266.48706247860656, 268.48877247860656)
('movie_clip_B_presentations', 123.0, 268.48877247860656, 270.49048247860657)
('movie_clip_C_presentations', 124.0, 270.49048247860657, 272.49216247860653)
('movie_clip_B_presentations', 125.0, 272.49216247860653, 274.4938524786065)
('gray_presentations', 126.0, 274.4938524786065, 276.4955324786065)
('movie_clip_C_presentations', 127.0, 276.4955324786065, 278.4972424786065)
('movie_clip_B_presentations', 128.0, 278.4972424786065, 280.49893247860655)
('movie_clip_A_presentations', 129.0, 280.49893247860655, 282.5006224786065)
('movie_clip_C_presentations', 130.0, 282.5006224786065, 284.50230247860657)
('movie_clip_C_presentations', 131.0, 284.50230247860657, 286.50401247860657)
('movie_clip_B_presentations', 132.0, 286.50401247860657, 288.50569247860653)
('gray_presentations', 133.0, 288.50569247860653, 290.5073624786065)
('gray_presentations', 134.0, 290.5073624786065, 292.5090524786065)
('movie_clip_B_presentations', 135.0, 292.5090524786065, 294.51079247860656)
('movie_clip_A_presentations', 136.0, 294.51079247860656, 296.5124724786065)
('movie_clip_A_presentations', 137.0, 296.5124724786065, 298.5141724786065)
('movie_clip_B_presentations', 138.0, 298.5141724786065, 300.5158524786065)
('movie_clip_B_presentations', 139.0, 300.5158524786065, 302.51753247860654)
('gray_presentations', 140.0, 302.51753247860654, 304.51919247860656)
('movie_clip_B_presentations', 141.0, 304.51919247860656, 306.52092247860656)
('movie_clip_C_presentations', 142.0, 306.52092247860656, 308.52262247860654)
('movie_clip_C_presentations', 143.0, 308.52262247860654, 310.52431247860653)
('gray_presentations', 144.0, 310.52431247860653, 312.5259824786065)
('movie_clip_C_presentations', 145.0, 312.5259824786065, 314.5276924786065)
('movie_clip_A_presentations', 146.0, 314.5276924786065, 316.5293924786065)
('movie_clip_A_presentations', 147.0, 316.5293924786065, 318.5310824786065)
('movie_clip_C_presentations', 148.0, 318.5310824786065, 320.53276247860657)
('movie_clip_C_presentations', 149.0, 320.53276247860657, 322.53446247860654)
('movie_clip_A_presentations', 150.0, 322.53446247860654, 324.53616247860657)
('movie_clip_C_presentations', 151.0, 324.53616247860657, 326.53784247860654)
('gray_presentations', 152.0, 326.53784247860654, 328.5395124786065)
('movie_clip_B_presentations', 153.0, 328.5395124786065, 330.54124247860653)
('movie_clip_A_presentations', 154.0, 330.54124247860653, 332.5429124786065)
('movie_clip_A_presentations', 155.0, 332.5429124786065, 334.5446124786065)
('movie_clip_B_presentations', 156.0, 334.5446124786065, 336.5463024786065)
('movie_clip_A_presentations', 157.0, 336.5463024786065, 338.54798247860657)
('movie_clip_A_presentations', 158.0, 338.54798247860657, 340.5496924786066)
('movie_clip_B_presentations', 159.0, 340.5496924786066, 342.55139247860654)
('movie_clip_A_presentations', 160.0, 342.55139247860654, 344.55307247860657)
('movie_clip_A_presentations', 161.0, 344.55307247860657, 346.55476247860656)
('gray_presentations', 162.0, 346.55476247860656, 348.5564324786065)
('movie_clip_A_presentations', 163.0, 348.5564324786065, 350.55816247860656)
('movie_clip_B_presentations', 164.0, 350.55816247860656, 352.55987247860656)
('movie_clip_A_presentations', 165.0, 352.55987247860656, 354.5615424786066)
('movie_clip_C_presentations', 166.0, 354.5615424786066, 356.5632224786065)
('movie_clip_B_presentations', 167.0, 356.5632224786065, 358.5649424786065)
('movie_clip_B_presentations', 168.0, 358.5649424786065, 360.56660247860657)
('gray_presentations', 169.0, 360.56660247860657, 362.5682824786065)
('movie_clip_B_presentations', 170.0, 362.5682824786065, 364.57000247860657)
('gray_presentations', 171.0, 364.57000247860657, 366.5716724786065)
('movie_clip_C_presentations', 172.0, 366.5716724786065, 368.5733724786065)
('movie_clip_B_presentations', 173.0, 368.5733724786065, 370.5750824786065)
('movie_clip_B_presentations', 174.0, 370.5750824786065, 372.5767724786065)
('movie_clip_A_presentations', 175.0, 372.5767724786065, 374.5784624786065)
('movie_clip_B_presentations', 176.0, 374.5784624786065, 376.5801324786066)
('gray_presentations', 177.0, 376.5801324786066, 378.58181247860654)
('movie_clip_B_presentations', 178.0, 378.58181247860654, 380.58353247860657)
('movie_clip_C_presentations', 179.0, 380.58353247860657, 382.58522247860657)
('movie_clip_A_presentations', 180.0, 382.58522247860657, 384.58693247860657)
('movie_clip_B_presentations', 181.0, 384.58693247860657, 386.58862247860657)
('movie_clip_A_presentations', 182.0, 386.58862247860657, 388.5903024786065)
('movie_clip_A_presentations', 183.0, 388.5903024786065, 390.5919924786066)
('movie_clip_C_presentations', 184.0, 390.5919924786066, 392.59369247860656)
('movie_clip_B_presentations', 185.0, 392.59369247860656, 394.59538247860655)
('movie_clip_A_presentations', 186.0, 394.59538247860655, 396.5970624786066)
('movie_clip_C_presentations', 187.0, 396.5970624786066, 398.5987724786065)
('movie_clip_A_presentations', 188.0, 398.5987724786065, 400.60044247860657)
('movie_clip_B_presentations', 189.0, 400.60044247860657, 402.6021624786065)
('movie_clip_C_presentations', 190.0, 402.6021624786065, 404.60382247860656)
('gray_presentations', 191.0, 404.60382247860656, 406.60549247860655)
('movie_clip_A_presentations', 192.0, 406.60549247860655, 408.60722247860656)
('gray_presentations', 193.0, 408.60722247860656, 410.60886247860657)
('gray_presentations', 194.0, 410.60886247860657, 412.61057247860657)
('movie_clip_B_presentations', 195.0, 412.61057247860657, 414.61229247860655)
('movie_clip_B_presentations', 196.0, 414.61229247860655, 416.61398247860654)
('movie_clip_B_presentations', 197.0, 416.61398247860654, 418.6156724786066)
('movie_clip_C_presentations', 198.0, 418.6156724786066, 420.61737247860657)
('movie_clip_B_presentations', 199.0, 420.61737247860657, 422.61907247860654)
('movie_clip_B_presentations', 200.0, 422.61907247860654, 424.62077247860657)
('movie_clip_C_presentations', 201.0, 424.62077247860657, 426.62244247860656)
('movie_clip_B_presentations', 202.0, 426.62244247860656, 428.62415247860656)
('movie_clip_C_presentations', 203.0, 428.62415247860656, 430.6258324786065)
('movie_clip_C_presentations', 204.0, 430.6258324786065, 432.6275224786065)
('movie_clip_A_presentations', 205.0, 432.6275224786065, 434.6292124786065)
('movie_clip_B_presentations', 206.0, 434.6292124786065, 436.63089247860654)
('gray_presentations', 207.0, 436.63089247860654, 438.63255247860656)
('gray_presentations', 208.0, 438.63255247860656, 440.63426247860656)
('movie_clip_A_presentations', 209.0, 440.63426247860656, 442.63599247860657)
('movie_clip_C_presentations', 210.0, 442.63599247860657, 444.63768247860656)
('movie_clip_A_presentations', 211.0, 444.63768247860656, 446.6393624786065)
('movie_clip_A_presentations', 212.0, 446.6393624786065, 448.6410624786066)
('movie_clip_C_presentations', 213.0, 448.6410624786066, 450.64275247860655)
('movie_clip_A_presentations', 214.0, 450.64275247860655, 452.64444247860655)
('movie_clip_B_presentations', 215.0, 452.64444247860655, 454.64612247860657)
('movie_clip_B_presentations', 216.0, 454.64612247860657, 456.64781247860657)
('gray_presentations', 217.0, 456.64781247860657, 458.64950247860656)
('movie_clip_B_presentations', 218.0, 458.64950247860656, 460.65121247860657)
('movie_clip_B_presentations', 219.0, 460.65121247860657, 462.6528924786065)
('gray_presentations', 220.0, 462.6528924786065, 464.65457247860655)
('movie_clip_A_presentations', 221.0, 464.65457247860655, 466.6562924786065)
('movie_clip_B_presentations', 222.0, 466.6562924786065, 468.65797247860655)
('movie_clip_B_presentations', 223.0, 468.65797247860655, 470.65968247860656)
('movie_clip_B_presentations', 224.0, 470.65968247860656, 472.66134247860657)
('gray_presentations', 225.0, 472.66134247860657, 474.66302247860654)
('movie_clip_A_presentations', 226.0, 474.66302247860654, 476.66475247860654)
('movie_clip_B_presentations', 227.0, 476.66475247860654, 478.6664524786065)
('movie_clip_C_presentations', 228.0, 478.6664524786065, 480.6681224786065)
('movie_clip_C_presentations', 229.0, 480.6681224786065, 482.66981247860656)
('movie_clip_A_presentations', 230.0, 482.66981247860656, 484.67152247860656)
('movie_clip_B_presentations', 231.0, 484.67152247860656, 486.67321247860656)
('gray_presentations', 232.0, 486.67321247860656, 488.6748724786066)
('movie_clip_A_presentations', 233.0, 488.6748724786066, 490.6765824786065)
('movie_clip_C_presentations', 234.0, 490.6765824786065, 492.6782724786066)
('movie_clip_C_presentations', 235.0, 492.6782724786066, 494.67996247860657)
('movie_clip_A_presentations', 236.0, 494.67996247860657, 496.68166247860654)
('movie_clip_A_presentations', 237.0, 496.68166247860654, 498.68336247860657)
('movie_clip_C_presentations', 238.0, 498.68336247860657, 500.68505247860656)
('movie_clip_B_presentations', 239.0, 500.68505247860656, 502.68674247860656)
('movie_clip_B_presentations', 240.0, 502.68674247860656, 504.68843247860656)
('movie_clip_A_presentations', 241.0, 504.68843247860656, 506.6901324786065)
('movie_clip_A_presentations', 242.0, 506.6901324786065, 508.6918024786065)
('movie_clip_A_presentations', 243.0, 508.6918024786065, 510.6935124786065)
('movie_clip_B_presentations', 244.0, 510.6935124786065, 512.6951924786065)
('gray_presentations', 245.0, 512.6951924786065, 514.6968624786065)
('movie_clip_B_presentations', 246.0, 514.6968624786065, 516.6985824786065)
('movie_clip_A_presentations', 247.0, 516.6985824786065, 518.7002724786065)
('movie_clip_B_presentations', 248.0, 518.7002724786065, 520.7019724786065)
('gray_presentations', 249.0, 520.7019724786065, 522.7036424786065)
('movie_clip_C_presentations', 250.0, 522.7036424786065, 524.7053424786064)
('gray_presentations', 251.0, 524.7053424786064, 526.7070224786065)
('movie_clip_B_presentations', 252.0, 526.7070224786065, 528.7087224786064)
('gray_presentations', 253.0, 528.7087224786064, 530.7103924786065)
('movie_clip_A_presentations', 254.0, 530.7103924786065, 532.7121224786065)
('movie_clip_A_presentations', 255.0, 532.7121224786065, 534.7138024786065)
('movie_clip_A_presentations', 256.0, 534.7138024786065, 536.7155124786065)
('movie_clip_C_presentations', 257.0, 536.7155124786065, 538.7172024786065)
('movie_clip_A_presentations', 258.0, 538.7172024786065, 540.7188724786065)
('gray_presentations', 259.0, 540.7188724786065, 542.7205624786064)
('movie_clip_A_presentations', 260.0, 542.7205624786064, 544.7222724786064)
('movie_clip_C_presentations', 261.0, 544.7222724786064, 546.7239624786065)
('movie_clip_A_presentations', 262.0, 546.7239624786065, 548.7256324786065)
('gray_presentations', 263.0, 548.7256324786065, 550.7273024786065)
('movie_clip_B_presentations', 264.0, 550.7273024786065, 552.7290424786065)
('movie_clip_A_presentations', 265.0, 552.7290424786065, 554.7307224786065)
('movie_clip_C_presentations', 266.0, 554.7307224786065, 556.7324324786065)
('movie_clip_B_presentations', 267.0, 556.7324324786065, 558.7341024786065)
('gray_presentations', 268.0, 558.7341024786065, 560.7357724786065)
('movie_clip_B_presentations', 269.0, 560.7357724786065, 562.7375124786065)
('movie_clip_C_presentations', 270.0, 562.7375124786065, 564.7392024786064)
('movie_clip_A_presentations', 271.0, 564.7392024786064, 566.7408824786065)
('gray_presentations', 272.0, 566.7408824786065, 568.7425524786065)
('movie_clip_B_presentations', 273.0, 568.7425524786065, 570.7442624786065)
('movie_clip_A_presentations', 274.0, 570.7442624786065, 572.7459424786065)
('gray_presentations', 275.0, 572.7459424786065, 574.7476224786064)
('movie_clip_A_presentations', 276.0, 574.7476224786064, 576.7493424786065)
('movie_clip_C_presentations', 277.0, 576.7493424786065, 578.7510324786065)
('gray_presentations', 278.0, 578.7510324786065, 580.7527024786065)
('movie_clip_A_presentations', 279.0, 580.7527024786065, 582.7544324786065)
('movie_clip_A_presentations', 280.0, 582.7544324786065, 584.7561224786065)
('movie_clip_C_presentations', 281.0, 584.7561224786065, 586.7577824786065)
('gray_presentations', 282.0, 586.7577824786065, 588.7594724786065)
('movie_clip_B_presentations', 283.0, 588.7594724786065, 590.7611824786065)
('movie_clip_C_presentations', 284.0, 590.7611824786065, 592.7628824786065)
('movie_clip_B_presentations', 285.0, 592.7628824786065, 594.7645824786065)
('movie_clip_B_presentations', 286.0, 594.7645824786065, 596.7662724786065)
('movie_clip_C_presentations', 287.0, 596.7662724786065, 598.7679524786065)
('gray_presentations', 288.0, 598.7679524786065, 600.7696024786065)
('gray_presentations', 289.0, 600.7696024786065, 602.7713024786065)
('gray_presentations', 290.0, 602.7713024786065, 604.7730024786065)
('movie_clip_A_presentations', 291.0, 604.7730024786065, 606.7747224786065)
('gray_presentations', 292.0, 606.7747224786065, 608.7763924786065)
('movie_clip_C_presentations', 293.0, 608.7763924786065, 610.7780924786065)
('movie_clip_A_presentations', 294.0, 610.7780924786065, 612.7797924786065)
('gray_presentations', 295.0, 612.7797924786065, 614.7814524786065)
('movie_clip_A_presentations', 296.0, 614.7814524786065, 616.7831624786065)
('movie_clip_C_presentations', 297.0, 616.7831624786065, 618.7848524786065)
('gray_presentations', 298.0, 618.7848524786065, 620.7865524786065)
('movie_clip_B_presentations', 299.0, 620.7865524786065, 622.7882524786065)
('movie_clip_A_presentations', 300.0, 622.7882524786065, 624.7899524786064)
('movie_clip_A_presentations', 301.0, 624.7899524786064, 626.7916424786065)
('movie_clip_B_presentations', 302.0, 626.7916424786065, 628.7933324786065)
('movie_clip_B_presentations', 303.0, 628.7933324786065, 630.7950324786065)
('movie_clip_B_presentations', 304.0, 630.7950324786065, 632.7967324786065)
('movie_clip_C_presentations', 305.0, 632.7967324786065, 634.7984124786065)
('movie_clip_A_presentations', 306.0, 634.7984124786065, 636.8000924786065)
('movie_clip_B_presentations', 307.0, 636.8000924786065, 638.8018024786065)
('movie_clip_B_presentations', 308.0, 638.8018024786065, 640.8034824786065)
('gray_presentations', 309.0, 640.8034824786065, 642.8051524786065)
('movie_clip_C_presentations', 310.0, 642.8051524786065, 644.8068824786064)
('movie_clip_C_presentations', 311.0, 644.8068824786064, 646.8085624786065)
('movie_clip_C_presentations', 312.0, 646.8085624786065, 648.8102424786065)
('movie_clip_A_presentations', 313.0, 648.8102424786065, 650.8119324786065)
('gray_presentations', 314.0, 650.8119324786065, 652.8136024786065)
('movie_clip_B_presentations', 315.0, 652.8136024786065, 654.8153324786065)
('movie_clip_A_presentations', 316.0, 654.8153324786065, 656.8170224786065)
('movie_clip_B_presentations', 317.0, 656.8170224786065, 658.8187124786065)
('movie_clip_B_presentations', 318.0, 658.8187124786065, 660.8204024786065)
('movie_clip_A_presentations', 319.0, 660.8204024786065, 662.8220924786065)
('movie_clip_C_presentations', 320.0, 662.8220924786065, 664.8237924786065)
('movie_clip_A_presentations', 321.0, 664.8237924786065, 666.8254824786065)
('movie_clip_C_presentations', 322.0, 666.8254824786065, 668.8271624786065)
('gray_presentations', 323.0, 668.8271624786065, 670.8288324786065)
('movie_clip_A_presentations', 324.0, 670.8288324786065, 672.8305424786065)
('gray_presentations', 325.0, 672.8305424786065, 674.8322224786065)
('movie_clip_A_presentations', 326.0, 674.8322224786065, 676.8339424786064)
('movie_clip_B_presentations', 327.0, 676.8339424786064, 678.8356324786065)
('gray_presentations', 328.0, 678.8356324786065, 680.8372824786065)
('movie_clip_C_presentations', 329.0, 680.8372824786065, 682.8390224786065)
('movie_clip_B_presentations', 330.0, 682.8390224786065, 684.8407024786065)
('movie_clip_C_presentations', 331.0, 684.8407024786065, 686.8423924786065)
('movie_clip_A_presentations', 332.0, 686.8423924786065, 688.8441024786065)
('movie_clip_B_presentations', 333.0, 688.8441024786065, 690.8457824786065)
('movie_clip_C_presentations', 334.0, 690.8457824786065, 692.8474724786065)
('movie_clip_C_presentations', 335.0, 692.8474724786065, 694.8491624786064)
('movie_clip_B_presentations', 336.0, 694.8491624786064, 696.8508724786064)
('movie_clip_C_presentations', 337.0, 696.8508724786064, 698.8525624786065)
('movie_clip_B_presentations', 338.0, 698.8525624786065, 700.8542324786065)
('gray_presentations', 339.0, 700.8542324786065, 702.8558924786065)
('movie_clip_B_presentations', 340.0, 702.8558924786065, 704.8576124786065)
('gray_presentations', 341.0, 704.8576124786065, 706.8592924786064)
('movie_clip_B_presentations', 342.0, 706.8592924786064, 708.8610224786065)
('movie_clip_B_presentations', 343.0, 708.8610224786065, 710.8627124786065)
('movie_clip_B_presentations', 344.0, 710.8627124786065, 712.8644024786065)
('movie_clip_A_presentations', 345.0, 712.8644024786065, 714.8660824786065)
('movie_clip_A_presentations', 346.0, 714.8660824786065, 716.8677624786064)
('movie_clip_A_presentations', 347.0, 716.8677624786064, 718.8694624786065)
('gray_presentations', 348.0, 718.8694624786065, 720.8711424786065)
('movie_clip_C_presentations', 349.0, 720.8711424786065, 722.8728424786065)
('movie_clip_C_presentations', 350.0, 722.8728424786065, 724.8745424786065)
('movie_clip_C_presentations', 351.0, 724.8745424786065, 726.8762524786065)
('movie_clip_A_presentations', 352.0, 726.8762524786065, 728.8779324786065)
('gray_presentations', 353.0, 728.8779324786065, 730.8795924786065)
('movie_clip_B_presentations', 354.0, 730.8795924786065, 732.8813124786064)
('gray_presentations', 355.0, 732.8813124786064, 734.8829624786065)
('movie_clip_B_presentations', 356.0, 734.8829624786065, 736.8846924786064)
('gray_presentations', 357.0, 736.8846924786064, 738.8863724786065)
('movie_clip_A_presentations', 358.0, 738.8863724786065, 740.8880724786065)
('gray_presentations', 359.0, 740.8880724786065, 742.8897524786065)
('movie_clip_B_presentations', 360.0, 742.8897524786065, 744.8914624786065)
('gray_presentations', 361.0, 744.8914624786065, 746.8931224786065)
('movie_clip_A_presentations', 362.0, 746.8931224786065, 748.8948524786065)
('movie_clip_A_presentations', 363.0, 748.8948524786065, 750.8965424786065)
('movie_clip_B_presentations', 364.0, 750.8965424786065, 752.8982324786065)
('gray_presentations', 365.0, 752.8982324786065, 754.8999024786065)
('movie_clip_A_presentations', 366.0, 754.8999024786065, 756.9016224786064)
('movie_clip_C_presentations', 367.0, 756.9016224786064, 758.9033124786065)
('movie_clip_A_presentations', 368.0, 758.9033124786065, 760.9050024786064)
('movie_clip_C_presentations', 369.0, 760.9050024786064, 762.9067024786065)
('movie_clip_A_presentations', 370.0, 762.9067024786065, 764.9083724786065)
('gray_presentations', 371.0, 764.9083724786065, 766.9100524786065)
('movie_clip_C_presentations', 372.0, 766.9100524786065, 768.9117724786065)
('movie_clip_A_presentations', 373.0, 768.9117724786065, 770.9134524786065)
('movie_clip_C_presentations', 374.0, 770.9134524786065, 772.9151324786064)
('gray_presentations', 375.0, 772.9151324786064, 774.9168224786065)
('movie_clip_C_presentations', 376.0, 774.9168224786065, 776.9185424786065)
('movie_clip_A_presentations', 377.0, 776.9185424786065, 778.9202224786064)
('movie_clip_C_presentations', 378.0, 778.9202224786064, 780.9219124786065)
('movie_clip_B_presentations', 379.0, 780.9219124786065, 782.9236124786065)
('gray_presentations', 380.0, 782.9236124786065, 784.9252524786065)
('gray_presentations', 381.0, 784.9252524786065, 786.9269824786065)
('movie_clip_A_presentations', 382.0, 786.9269824786065, 788.9286824786064)
('movie_clip_C_presentations', 383.0, 788.9286824786064, 790.9303924786064)
('movie_clip_B_presentations', 384.0, 790.9303924786064, 792.9320824786065)
('movie_clip_C_presentations', 385.0, 792.9320824786065, 794.9337624786065)
('movie_clip_A_presentations', 386.0, 794.9337624786065, 796.9354524786065)
('movie_clip_C_presentations', 387.0, 796.9354524786065, 798.9371424786065)
('movie_clip_C_presentations', 388.0, 798.9371424786065, 800.9388524786065)
